text,label,source
The system shall provide basic data visualizations like charts and graphs for response analysis.,0,Dataset6000Req.xlsx
The system shall detect consecutive failed login attempts,1,Dataset6000Req.xlsx
"The system shall display the selected notification, showing the pins associated with it.",0,Dataset6000Req.xlsx
The system shall allow users to create new spreadsheets or open existing ones.,0,Dataset6000Req.xlsx
'All changes updates and additions to the WCS system shall be updated in the WCS Developer and WCS User Guides. Every change must be reflected in WCS system documentation',1,dataset_raw.csv
The system shall offer comprehensive online help and documentation for users of all skill levels.,1,Dataset6000Req.xlsx
"The TCS shall allow the operator to enter as well as review mission plan parameters, including AV flight parameters, payload control parameters, data link control parameters, AV VCR control parameters (if applicable to the selected AV), and AV loiter patterns. [SSS068]",0,Dataset6000Req.xlsx
ATM shall be manually restarted by maintenance personnel after an abnormal shutdown.,1,Dataset6000Req.xlsx
The product must make use of web/application server technology. Open source examples include Apache web server Tomcat and the JBoss application server.,1,Dataset6000Req.xlsx
Website must be connected to a web server to make it available worldwide.,1,Dataset6000Req.xlsx
The system shall display and allow the manager to print the profit statistics in the requested format.,0,Dataset6000Req.xlsx
System shall verify if the ride has not yet been confirmed before allowing cancellation.,0,Dataset6000Req.xlsx
'The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.',1,dataset_raw.csv
"If the validation succeeds, user shall be redirected to the user-home page.",0,Dataset6000Req.xlsx
"System shall use AJAX calls for deleting properties, utilizing jQuery on the client side.",0,Dataset6000Req.xlsx
The system shall be capable of responding in a loss-less manner to I/O and processing changes arising from Correlator mode changes.,1,Dataset6000Req.xlsx
The system shall allow camp administrators to quickly log daily attendance.,0,Dataset6000Req.xlsx
"The vehicle data shall include vehicle year, make, and model.",0,Dataset6000Req.xlsx
'For each turn the product shall allow the offensive player to define a shot.',0,dataset_raw.csv
The system may be adaptable to different languages and currencies.,1,Dataset6000Req.xlsx
': The product shall continue to operate during upgrade change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.',1,dataset_raw.csv
The system shall be able to delete restaurant information upon administrator confirmation.,0,Dataset6000Req.xlsx
"User shall be able to utilize the device's camera, gallery, and microphone functionalities.",1,Dataset6000Req.xlsx
User shall check data integrity for critical variables for security.,1,Dataset6000Req.xlsx
The system shall allow the user to modify the equipment requirement set of an already submitted meeting response.,0,Dataset6000Req.xlsx
The system shall be able to sit at idle and resume operations with minimal (amount TBD) delay.,1,Dataset6000Req.xlsx
'When the hit results in sinking a ship the product shall mark the ship as sunk on the offensive grid of the offensive player.',0,dataset_raw.csv
'The user shall search for the preferred repair facility using vehicle vehicle location and radius in miles',0,dataset_raw.csv
Administrative staff in the ward shall be able to update the beds-available list with recently vacated beds.,0,Dataset6000Req.xlsx
"Job Search Agents will be added, edited, activated, or deleted.",0,Dataset6000Req.xlsx
User shall be able to log in using email or mobile number.,0,Dataset6000Req.xlsx
"TCS shall provide the capability to monitor specific telemetry elements real-time, and record all telemetry elements for future review and processing.",1,Dataset6000Req.xlsx
System shall provide help material accessible in both offline and online modes.,1,Dataset6000Req.xlsx
System shall grant access and allow further actions if the ID card is valid.,0,Dataset6000Req.xlsx
User shall receive notifications about new uploads in their channel after logging in.,0,Dataset6000Req.xlsx
The system shall allow users to create embeddable data summaries for websites.,0,Dataset6000Req.xlsx
System shall automate tasks related to investigation after initial entries are made during registration.,0,Dataset6000Req.xlsx
The system shall allow Data Entry group members to create requests but restrict approval and deletion permissions.,0,Dataset6000Req.xlsx
'The Disputes System shall accurately provide a list of possible reason codes for a given transaction. The list of possible reason codes must be derived based on the type of transaction and the industry that the merchant belongs to according to the business rules defined for the Disputes System.',1,dataset_raw.csv
The system shall respond to user interactions with minimal latency.,1,Dataset6000Req.xlsx
"The system shall encrypt data items to prevent unauthorized access, tampering, and eavesdropping.",1,Dataset6000Req.xlsx
User shall be able to view cancellation charges based on cancellation time availability and receive refunds through their payment gateway.,0,Dataset6000Req.xlsx
"System shall enable users to search and book hotels by specifying place and date, providing a list of available hotels with cost information, and redirecting to the payment gateway when booking.",0,Dataset6000Req.xlsx
"Users are advised to change their password every 30 days, and maximum 3 login attempts should be allowed.",1,Dataset6000Req.xlsx
System shall minimize the response time between user requests and task completion.,1,Dataset6000Req.xlsx
System shall display an error message and terminate installation if the authorization dialog receives a negative answer from the service provider.,0,Dataset6000Req.xlsx
The product shall be installed by an untrained realtor without recourse to separately-printed instructions.,1,Dataset6000Req.xlsx
"The user shall be able to add a new task from the dashboard by tapping on ""NewTask"".",0,Dataset6000Req.xlsx
The system shall offer a customer support portal for managing customer relationships and resolving post-service issues.,0,Dataset6000Req.xlsx
"Automated backup procedures shall be implemented to create regular backups of critical data and configurations, reducing the risk of data loss in case of hardware failures or disasters.",1,Dataset6000Req.xlsx
The system shall provide a link to the Twitter settings menu.,0,Dataset6000Req.xlsx
User shall be able to watch videos by selecting them.,0,Dataset6000Req.xlsx
"User shall be able to view the list of book details, including Book Id, Book Name, Author, Status (Reserved / Borrowed / Cancelled/ Available), Due date, Reservation date, Borrowed User (if status is ""Borrowed"").",0,Dataset6000Req.xlsx
